id,date,text,message_length,hashtags
863,24-09-2024,":india: national stock exchange (nse)nifty50 — 25,941.75 (2.70, 0.01%):fire: hot stocks (24h):-   company  price (%change)      idea  10.67  (-1.39%) tatasteel 160.65   (4.32%)       iex 211.80 (-11.52%)  gtlinfra 2.4300   (2.10%)       pnb 107.89  (-3.25%)jmfinancil 142.00  (11.01%)    vertoz  34.68   (5.00%):up-right_arrow: top gainers (24h):-   company    price  (%gain)apolsinhot 1,934.80 (20.00%)    exxaro    95.90 (19.29%)  sonamltd    66.90 (17.47%)     clsel   299.65 (16.78%)  arvsmart   878.40 (16.56%):down-right_arrow: top losers (24h):-company    price   (%loss)    tru    31.89 (-13.18%)    iex   211.80 (-11.52%) sigind    75.10 (-10.69%) fusion   249.65  (-9.51%)   nava 1,172.65  (-7.85%):no_entry: market closed.",733,[]
862,24-09-2024,":india: bombay stock exchange (bse)sensex — 84,914.04 (-14.57, -0.02%):fire: hot stocks (24h):- company  price (%change)    idea  10.66  (-1.57%)gtlinfra 2.4000   (0.84%):up-right_arrow: top gainers (24h):- company    price  (%gain)  exxaro    95.55 (18.95%)     shk   301.10 (18.03%)   clsel   298.80 (16.63%)astrazen 7,919.10 (17.38%)arvsmart   865.10 (14.98%):down-right_arrow: top losers (24h):-company  price   (%loss)    tru  32.12 (-11.59%)    iex 211.75 (-11.49%) sigind  76.14  (-9.56%) fusion 250.40  (-8.85%)   sbfc  97.57  (-7.68%):no_entry: market closed.",568,[]
860,24-09-2024,":india: bombay stock exchange (bse)sensex — 84,914.04 (-14.57, -0.02%):fire: hot stocks (24h):- company  price (%change)    idea  10.67  (-1.48%)gtlinfra 2.4100   (1.26%):up-right_arrow: top gainers (24h):- company    price  (%gain)  exxaro    96.38 (19.98%)     shk   298.15 (16.88%)   clsel   298.80 (16.63%)astrazen 7,891.75 (16.98%)arvsmart   865.60 (15.05%):down-right_arrow: top losers (24h):-company    price   (%loss)    tru    32.12 (-11.59%)    iex   211.40 (-11.64%) sigind    76.14  (-9.56%) fusion   250.95  (-8.65%)   nava 1,174.80  (-7.62%):no_entry: market closed.",580,[]
859,23-09-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 19,435.78 (62.04, 0.32%):fire: hot stocks (24h):-company  price (%change)   pltr  37.95   (2.01%)    nio   5.32   (0.85%)    bbd 2.5700  (-2.29%)      f  10.90   (0.23%)    swn   6.88   (2.31%)   snap  10.22   (1.64%)    ccl  18.97  (-0.16%):up-right_arrow: top gainers (24h):-company price  (%gain)   bhvn 45.92 (13.69%)    zim 22.32 (11.26%)    uec  6.19 (11.73%)   lumn  7.27  (9.16%)   beke 15.47  (7.62%):down-right_arrow: top losers (24h):-company price   (%loss)   mnso 13.70 (-16.74%)    kep  7.53  (-8.28%)    jhx 38.74  (-7.77%)    zgn  7.93  (-6.38%)   slvm 82.81  (-5.01%):no_entry: market closed.",678,[]
858,23-09-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 17,974.27 (25.95, 0.14%):fire: hot stocks (24h):-company  price (%change)   nvda 116.30   (0.26%)   intc  22.58   (3.39%)   tsla 249.98   (4.92%)   aapl 226.52  (-0.74%)   rivn  11.90   (1.67%)   sofi   7.93  (-1.49%)    aal  10.98  (-0.23%):up-right_arrow: top gainers (24h):-company  price  (%gain)   avav 204.17 (11.71%)    lif  38.48  (6.15%)   powl 216.75  (5.05%)   tsla 249.98  (4.92%)    gds  20.50  (4.86%):down-right_arrow: top losers (24h):-company price   (%loss)  djtww  7.14 (-16.40%)    djt 12.16 (-10.26%)   smmt 21.90 (-10.21%)   vktx 65.03  (-7.72%)    sym 23.53  (-6.50%):no_entry: market closed.",719,[]
857,23-09-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 19,435.78 (62.04, 0.32%):fire: hot stocks (24h):-company  price (%change)   pltr  37.92   (1.94%)    nio   5.32   (0.85%)    bbd 2.5650  (-2.47%)      f  10.90   (0.23%)    swn   6.89   (2.53%)   snap  10.23   (1.74%)    ccl  18.96  (-0.21%):up-right_arrow: top gainers (24h):-company price  (%gain)   bhvn 45.88 (13.59%)    zim 22.33 (11.29%)    uec  6.20 (11.83%)   lumn  7.28  (9.31%)   beke 15.47  (7.65%):down-right_arrow: top losers (24h):-company price   (%loss)   mnso 13.71 (-16.71%)    kep  7.53  (-8.28%)    jhx 38.74  (-7.80%)    zgn  7.94  (-6.25%)   slvm 82.76  (-5.06%):no_entry: market closed.",678,[]
856,23-09-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 17,974.27 (25.95, 0.14%):fire: hot stocks (24h):-company  price (%change)   nvda 116.25   (0.22%)   intc  22.58   (3.41%)   tsla 249.99   (4.93%)   aapl 226.53  (-0.73%)   rivn  11.91   (1.71%)   sofi   7.93  (-1.49%)    aal  10.99  (-0.18%):up-right_arrow: top gainers (24h):-company  price  (%gain)   avav 204.29 (11.78%)    lif  38.48  (6.15%)   powl 216.75  (5.05%)   tsla 249.99  (4.93%)    gds  20.48  (4.73%):down-right_arrow: top losers (24h):-company price   (%loss)  djtww  7.14 (-16.04%)    djt 12.16 (-10.27%)   smmt 21.89 (-10.25%)   vktx 65.07  (-7.66%)    sym 23.53  (-6.50%):no_entry: market closed.",719,[]
855,23-09-2024,":india: national stock exchange (nse)nifty50 — 25,941.70 (150.75, 0.58%):fire: hot stocks (24h):-  company  price (%change)     idea  10.86   (3.72%)     sbfc 105.15  (19.24%)   vertoz  33.03   (4.99%)  yesbank  22.96  (-0.17%)     hfcl 161.05  (-0.47%) gtlinfra 2.3800   (0.00%)filatfash 0.9900  (-2.94%):up-right_arrow: top gainers (24h):-   company    price  (%gain)  pavnaind   514.00 (19.99%)      sbfc   105.15 (19.24%)bfutilitie   905.40 (18.52%)      riil 1,374.95 (18.27%)   skipper   479.80 (14.92%):down-right_arrow: top losers (24h):-   company    price   (%loss)    fusion   275.90 (-10.00%)concordbio 2,376.00  (-8.65%)    schand   228.10  (-7.81%)     crest   546.00  (-7.21%)    vstind   417.40  (-7.19%):no_entry: market closed.",745,[]
854,23-09-2024,":india: bombay stock exchange (bse)sensex — 84,886.09 (+341.78, +0.40%):fire: hot stocks (24h):- company  price (%change)    idea  10.85   (3.53%)spicejet  70.10   (5.96%) neclife  41.45  (-1.85%)gtlinfra 2.3800  (-0.42%):up-right_arrow: top gainers (24h):-   company    price  (%gain)      sbfc   105.50 (19.75%)  pavnaind   510.50 (18.86%)      riil 1,392.00 (19.89%)bfutilitie   892.40 (16.88%)     amber 4,988.70 (14.79%):down-right_arrow: top losers (24h):-   company    price  (%loss)    fusion   274.70 (-9.99%)concordbio 2,371.20 (-8.68%)    schand   228.10 (-7.82%)       tru    36.61 (-7.62%)    vstind   416.00 (-7.45%):no_entry: market closed.",655,[]
852,23-09-2024,":india: bombay stock exchange (bse)sensex — 84,886.09 (+341.78, +0.40%):fire: hot stocks (24h):- company  price (%change)    idea  10.84   (3.44%)spicejet  70.10   (5.96%) neclife  41.37  (-2.04%)gtlinfra 2.3800  (-0.42%):up-right_arrow: top gainers (24h):-   company    price  (%gain)      sbfc   105.68 (19.95%)  pavnaind   510.50 (18.86%)      riil 1,388.00 (19.55%)bfutilitie   892.40 (16.88%)     amber 4,978.25 (14.55%):down-right_arrow: top losers (24h):-   company    price  (%loss)    fusion   274.70 (-9.99%)concordbio 2,378.00 (-8.42%)    schand   228.90 (-7.50%)       tru    36.61 (-7.62%)    vstind   416.80 (-7.27%):no_entry: market closed.",655,[]
851,20-09-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 19,379.50 (-52.92, -0.27%):fire: hot stocks (24h):-company  price (%change)   pltr  37.21   (1.03%)    nio   5.30  (-1.94%)      f  10.85  (-0.60%)    nke  86.54   (6.87%)    bbd 2.6350  (-4.18%)    bac  40.29  (-1.41%)      t  21.54   (0.84%):up-right_arrow: top gainers (24h):-company  price  (%gain)    vst 107.88 (16.60%)    gme  21.83 (11.92%)    jhx  42.03  (8.58%)    ccj  44.44  (8.18%)    mir  10.76  (7.33%):down-right_arrow: top losers (24h):-company  price   (%loss)    fdx 254.77 (-15.19%)    fro  22.28  (-6.93%)    elp   7.35  (-6.37%)   elan  14.06  (-6.67%)   csan   9.01  (-5.75%):no_entry: market closed.",692,[]
850,20-09-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 17,948.32 (-65.66, -0.36%):fire: hot stocks (24h):-company  price (%change)   nvda 116.00  (-1.59%)   intc  21.84   (3.31%)   aapl 228.20  (-0.29%)   tsla 238.25  (-2.32%)   rivn  11.70 (-10.99%)   amzn 191.60   (0.91%)   lcid 3.4900  (-3.32%):up-right_arrow: top gainers (24h):-company  price  (%gain)    ceg 254.98 (22.29%)   apge  58.43 (10.35%)    tem  54.43  (8.66%)   masi 121.42  (8.67%)   crwd 299.85  (8.10%):down-right_arrow: top losers (24h):-company price   (%loss)   apls 32.51 (-11.49%)   rivn 11.70 (-10.99%)   stne 11.30  (-8.50%)    djt 13.55  (-7.82%)   asts 26.50  (-7.38%):no_entry: market closed.",721,[]
849,20-09-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 19,379.50 (-52.92, -0.27%):fire: hot stocks (24h):-company  price (%change)   pltr  37.21   (1.03%)    nio   5.30  (-1.85%)      f  10.86  (-0.50%)    nke  86.63   (6.98%)    bbd 2.6300  (-4.36%)    bac  40.29  (-1.41%)      t  21.53   (0.80%):up-right_arrow: top gainers (24h):-company  price  (%gain)    vst 107.96 (16.69%)    gme  21.86 (12.07%)    jhx  42.03  (8.58%)    ccj  44.45  (8.20%)    mir  10.73  (7.14%):down-right_arrow: top losers (24h):-company  price   (%loss)    fdx 254.76 (-15.19%)    fro  22.29  (-6.90%)    elp   7.33  (-6.62%)   elan  14.07  (-6.64%)   csan   9.01  (-5.75%):no_entry: market closed.",692,[]
848,20-09-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 17,948.32 (-65.66, -0.36%):fire: hot stocks (24h):-company  price (%change)   nvda 116.00  (-1.59%)   intc  21.84   (3.31%)   aapl 228.20  (-0.29%)    aal  11.01  (-0.90%)   tsla 238.25  (-2.32%)   rivn  11.70 (-10.99%)    nwl   7.47  (-0.13%):up-right_arrow: top gainers (24h):-company  price  (%gain)    ceg 254.98 (22.29%)   apge  58.43 (10.35%)    tem  54.43  (8.66%)   masi 121.42  (8.67%)   gpcr  41.92  (8.18%):down-right_arrow: top losers (24h):-company price   (%loss)   apls 32.51 (-11.49%)   rivn 11.70 (-10.99%)   stne 11.30  (-8.50%)    djt 13.55  (-7.82%)   asts 26.50  (-7.38%):no_entry: market closed.",721,[]
847,20-09-2024,":india: national stock exchange (nse)nifty50 — 25,800.15 (384.35, 1.51%):fire: hot stocks (24h):- company  price (%change)    idea  10.52   (1.35%)     irb  64.99  (10.13%)  zomato 289.85   (3.94%)gmrinfra  94.85   (2.37%) yesbank  23.04   (0.39%)rtnpower  14.72  (-1.54%)gtlinfra 2.3900   (0.84%):up-right_arrow: top gainers (24h):-   company    price  (%gain)    itdcem   565.85 (20.00%)  marksans   327.97 (19.51%)concordbio 2,591.00 (15.13%)magadsugar   958.70 (14.20%)prsmjohnsn   219.32 (12.23%):down-right_arrow: top losers (24h):-   company     price   (%loss)rossellind    170.85 (-72.52%) sadhnaniq     59.60  (-8.39%)   saksoft    277.60  (-6.25%) bharatras 11,988.00  (-6.61%)   polymed  2,338.00  (-5.16%):no_entry: market closed.",743,[]
846,20-09-2024,":india: bombay stock exchange (bse)sensex — 84,574.06 (+1389.26, +1.67%):fire: hot stocks (24h):-company price (%change)   idea 10.46   (0.77%):up-right_arrow: top gainers (24h):-   company    price  (%gain)      blil    88.50 (68.48%)    itdcem   562.70 (19.38%)      mmwl    24.32 (19.98%)  marksans   318.65 (16.19%)concordbio 2,618.20 (15.94%):down-right_arrow: top losers (24h):-   company  price   (%loss)rossellind 166.30 (-73.31%) sadhnaniq  59.78  (-8.47%)   iiflsec 295.65  (-6.71%)   saksoft 276.35  (-6.69%)   paisalo  56.49  (-7.17%):no_entry: market closed.",571,[]
845,20-09-2024,":india: national stock exchange (nse)nifty50 — 25,800.15 (384.35, 1.51%):fire: hot stocks (24h):- company  price (%change)    idea  10.52   (1.35%)     irb  64.99  (10.13%)  zomato 289.85   (3.94%)gmrinfra  94.85   (2.37%) yesbank  23.04   (0.39%)rtnpower  14.72  (-1.54%)gtlinfra 2.3900   (0.84%):up-right_arrow: top gainers (24h):-   company    price  (%gain)    itdcem   565.85 (20.00%)  marksans   327.97 (19.51%)concordbio 2,591.00 (15.13%)magadsugar   958.70 (14.20%)prsmjohnsn   219.32 (12.23%):down-right_arrow: top losers (24h):-   company     price   (%loss)rossellind    170.85 (-72.52%) sadhnaniq     59.60  (-8.39%) bharatras 11,988.00  (-6.61%)   saksoft    277.60  (-6.25%)   polymed  2,338.00  (-5.16%):no_entry: market closed.",743,[]
844,20-09-2024,":india: bombay stock exchange (bse)sensex — 84,620.00 (+1435.20, +1.73%):fire: hot stocks (24h):-company price (%change)   idea 10.44   (0.58%):up-right_arrow: top gainers (24h):-   company    price  (%gain)      blil    88.50 (68.48%)    itdcem   564.90 (19.85%)      mmwl    24.32 (19.98%)  marksans   319.50 (16.50%)concordbio 2,626.00 (16.29%):down-right_arrow: top losers (24h):-   company  price   (%loss)rossellind 166.30 (-73.31%) sadhnaniq  59.83  (-8.39%)   saksoft 275.80  (-6.87%)   iiflsec 293.60  (-7.35%)   paisalo  57.00  (-6.33%):no_entry: market closed.",571,[]
843,19-09-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 19,434.63 (239.08, 1.25%):fire: hot stocks (24h):-company  price (%change)    nio   5.39   (7.37%)   pltr  36.83   (1.23%)      f  10.91  (-0.63%)    bac  40.89   (3.21%)    bbd 2.7500  (-0.72%)      t  21.36  (-1.71%)   snap  10.09   (4.34%):up-right_arrow: top gainers (24h):-company  price  (%gain)   aspn  28.76 (15.61%)   mnso  16.67 (10.07%)   xpev   9.40  (8.85%)    mod 127.50  (9.02%)   cybn   8.54 (10.16%):down-right_arrow: top losers (24h):-company  price  (%loss)    skx  61.56 (-9.62%)    rkt  19.18 (-6.07%)   musa 493.30 (-4.28%)   asai   7.66 (-4.43%)    cri  68.01 (-4.17%):no_entry: market closed.",685,[]
842,19-09-2024,":united_states: national association of securities dealers automated quotations (nasdaq)nasdaq (comp) — 18,013.98 (440.68, 2.51%):fire: hot stocks (24h):-company  price (%change)   nvda 117.87   (3.97%)   tsla 243.92   (7.36%)   intc  21.14   (1.78%)   sofi   8.19   (0.99%)   aapl 228.87   (3.71%)   mara  15.45   (0.72%)    amd 156.74   (5.70%):up-right_arrow: top gainers (24h):-company  price  (%gain)   ewtx  29.50 (54.69%)   mbly  13.35 (14.99%)   futu  67.81 (13.95%)    gds  19.18 (11.51%)   iesc 183.65 (10.93%):down-right_arrow: top losers (24h):-company price   (%loss)   kspi 99.81 (-16.13%)    run 19.13  (-5.76%)    djt 14.70  (-5.89%)   smmt 23.16  (-5.70%)  djtww  8.86  (-4.73%):no_entry: market closed.",720,[]
841,19-09-2024,":united_states: new york stock exchange (nyse)nyse composite (nya) — 19,434.63 (239.08, 1.25%):fire: hot stocks (24h):-company  price (%change)    nio   5.39   (7.37%)   pltr  36.83   (1.23%)      f  10.91  (-0.63%)    bac  40.89   (3.21%)    bbd 2.7500  (-0.72%)      t  21.36  (-1.71%)   snap  10.09   (4.34%):up-right_arrow: top gainers (24h):-company  price  (%gain)   aspn  28.76 (15.61%)   mnso  16.67 (10.07%)    mod 127.50  (9.02%)   xpev   9.40  (8.85%)   cybn   8.54 (10.16%):down-right_arrow: top losers (24h):-company  price  (%loss)    skx  61.56 (-9.62%)    rkt  19.18 (-6.07%)   musa 493.30 (-4.28%)   asai   7.66 (-4.43%)    cri  68.01 (-4.17%):no_entry: market closed.",685,[]
839,19-09-2024,":india: national stock exchange (nse)nifty50 — 25,423.85 (46.30, 0.18%):fire: hot stocks (24h):-   company  price (%change)      idea  10.44 (-19.07%)  bajajhfl 160.59  (-7.53%)    rpower  34.61   (4.97%)  gtlinfra 2.3900  (-4.02%) ramasteel  15.42  (-3.56%)   yesbank  23.05  (-1.16%)industower 393.00  (-8.23%):up-right_arrow: top gainers (24h):-   company    price  (%gain)hitechcorp   264.62 (20.00%)    neogen 2,174.00 (14.97%)rossellind   630.40 (13.63%)  spencers   107.30 (10.45%)emslimited   832.30 (10.28%):down-right_arrow: top losers (24h):-   company  price   (%loss)      idea  10.44 (-19.07%)ecosmoblty 498.00 (-10.87%)       ptc 215.40  (-8.88%)      rppl  40.86  (-8.86%)     pngjl 707.95  (-8.21%):no_entry: market closed.",740,[]
